timestamp,timestamp_sample,time_last_fuse,device_id,observation[0],observation[1],observation[2],observation_variance[0],observation_variance[1],observation_variance[2],innovation[0],innovation[1],innovation[2],innovation_variance[0],innovation_variance[1],innovation_variance[2],test_ratio[0],test_ratio[1],test_ratio[2],estimator_instance,fusion_enabled,innovation_rejected,fused
1777316743518000,1777316743433921,0,0,0.20699218,0.015571641,0.43020085,0.0,0.0,0.0,0.0074517876,-0.0047404384,0.0007291436,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743582000,1777316743501933,0,0,0.21660763,0.010791009,0.43047243,0.0,0.0,0.0,-0.0021041483,0.0002527628,0.00042244792,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743654000,1777316743569934,0,0,0.2184793,0.011956664,0.43278798,0.0,0.0,0.0,-0.00392358,-0.0010398179,-0.0019158423,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743790000,1777316743705943,0,0,0.21252221,0.008508338,0.43533385,0.0,0.0,0.0,0.0022503734,0.0023514908,-0.004568279,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743854000,1777316743773952,0,0,0.21401036,0.010184254,0.4305352,0.0,0.0,0.0,0.00058987737,0.00045291428,0.00032177567,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743926000,1777316743841952,0,0,0.21612708,0.010142848,0.42525178,0.0,0.0,0.0,-0.0015430152,0.00043637305,0.005614698,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316743990000,1777316743909960,0,0,0.21495105,0.0086089345,0.42867306,0.0,0.0,0.0,-0.00045304,0.0018680012,0.0022387505,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744062000,1777316743977960,0,0,0.21170835,0.012845691,0.41796398,0.0,0.0,0.0,0.002753824,-0.0024916595,0.0129686,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744126000,1777316744045966,0,0,0.21646065,0.010143035,0.42995828,0.0,0.0,0.0,-0.0018821955,0.0003694957,0.0009126067,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744198000,1777316744113966,0,0,0.21454124,0.0049731843,0.43690282,0.0,0.0,0.0,6.882846e-05,0.005568981,-0.0060484707,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744262000,1777316744181972,0,0,0.21640871,0.010692549,0.42881227,0.0,0.0,0.0,-0.0018672049,-0.0006251326,0.0020876527,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744334000,1777316744249972,0,0,0.21071449,0.005203115,0.4363046,0.0,0.0,0.0,0.0038967729,0.005054932,-0.0054439604,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744398000,1777316744317976,0,0,0.2153505,0.0105841765,0.4292093,0.0,0.0,0.0,-0.0007238984,-0.0005583577,0.0016492307,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744470000,1777316744385976,0,0,0.21403593,0.004859517,0.43902284,0.0,0.0,0.0,0.0005738884,0.0050742454,-0.008153826,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
1777316744534000,1777316744453980,0,0,0.21586823,0.009762561,0.42929646,0.0,0.0,0.0,-0.0012003481,-5.072169e-05,0.0015485883,0.0,0.0,0.0,inf,inf,inf,0,0,1,0
